player_id,player_display_name,position,position_group,season,week,season_type,game_id,team,opponent_team,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties
00-0029542,Stephon Gilmore,CB,DB,2022,1,REG,2022_01_IND_HOU,IND,HOU,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0029562,Lavonte David,OLB,LB,2022,1,REG,2022_01_TB_DAL,TB,DAL,3,0,3,1,3,0,0,0,0,0,0,1,0,0,0
00-0029585,Chandler Jones,DE,DL,2022,1,REG,2022_01_LV_LAC,LV,LAC,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0
00-0029606,Harrison Smith,FS,DB,2022,1,REG,2022_01_GB_MIN,MIN,GB,5,0,2,0,0,0,0,0,0,1,0,1,0,0,0
00-0029607,Demario Davis,OLB,LB,2022,1,REG,2022_01_NO_ATL,NO,ATL,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0
00-0029653,Fletcher Cox,DT,DL,2022,1,REG,2022_01_PHI_DET,PHI,DET,1,0,1,0,0,0,0.5,5,2,0,0,0,0,0,0
00-0029657,Akiem Hicks,DE,DL,2022,1,REG,2022_01_TB_DAL,TB,DAL,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
00-0029764,Cody Davis,DB,DB,2022,1,REG,2022_01_NE_MIA,NE,MIA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0029890,Mike Purcell,NT,DL,2022,1,REG,2022_01_DEN_SEA,DEN,SEA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0030062,Darius Slay,CB,DB,2022,1,REG,2022_01_PHI_DET,PHI,DET,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0030063,Johnathan Hankins,DT,DL,2022,1,REG,2022_01_LV_LAC,LV,LAC,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0030070,John Jenkins,DT,DL,2022,1,REG,2022_01_NE_MIA,MIA,NE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0030090,Micah Hyde,S,DB,2022,1,REG,2022_01_BUF_LA,BUF,LA,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0
00-0030114,Jordan Poyer,FS,DB,2022,1,REG,2022_01_BUF_LA,BUF,LA,2,0,0,0,0,0,0,0,0,1,6,1,0,0,0
00-0030383,Duron Harmon,S,DB,2022,1,REG,2022_01_LV_LAC,LV,LAC,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0030386,William Gholston,DT,DL,2022,1,REG,2022_01_TB_DAL,TB,DAL,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
00-0030387,Steven Means,LB,LB,2022,1,REG,2022_01_BAL_NYJ,BAL,NYJ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0030411,Logan Ryan,CB,DB,2022,1,REG,2022_01_TB_DAL,TB,DAL,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0030459,Tyrann Mathieu,FS,DB,2022,1,REG,2022_01_NO_ATL,NO,ATL,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0030757,Mike Pennel,DT,DL,2022,1,REG,2022_01_SF_CHI,CHI,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031040,Khalil Mack,OLB,LB,2022,1,REG,2022_01_LV_LAC,LAC,LV,4,1,1,3,11,1,3,17,4,0,0,0,0,0,0
00-0031041,Kyle Fuller,CB,DB,2022,1,REG,2022_01_BAL_NYJ,BAL,NYJ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031054,DaQuan Jones,DT,DL,2022,1,REG,2022_01_BUF_LA,BUF,LA,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0
00-0031101,Shaquil Barrett,LB,LB,2022,1,REG,2022_01_TB_DAL,TB,DAL,2,0,0,1,8,0,0,0,1,0,0,0,0,0,0
00-0031241,Devon Kennard,OLB,LB,2022,1,REG,2022_01_KC_ARI,ARI,KC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031253,K'Waun Williams,DB,DB,2022,1,REG,2022_01_DEN_SEA,DEN,SEA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031254,Denico Autry,DT,DL,2022,1,REG,2022_01_NYG_TEN,TEN,NYG,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0
00-0031256,Anthony Barr,OLB,LB,2022,1,REG,2022_01_TB_DAL,DAL,TB,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0031270,Shelby Harris,DE,DL,2022,1,REG,2022_01_DEN_SEA,SEA,DEN,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0
00-0031296,C.J. Mosley,ILB,LB,2022,1,REG,2022_01_BAL_NYJ,NYJ,BAL,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0
00-0031308,Kevin Pierre-Louis,LB,LB,2022,1,REG,2022_01_IND_HOU,HOU,IND,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
00-0031346,Justin Ellis,DT,DL,2022,1,REG,2022_01_NYG_TEN,NYG,TEN,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0
00-0031357,C.J. Goodwin,CB,DB,2022,1,REG,2022_01_TB_DAL,DAL,TB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031360,Kyle Van Noy,MLB,LB,2022,1,REG,2022_01_LV_LAC,LAC,LV,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0031361,Christian Kirksey,OLB,LB,2022,1,REG,2022_01_IND_HOU,HOU,IND,1,1,7,1,2,0,0,0,1,0,0,0,0,0,0
00-0031364,Jadeveon Clowney,DE,DL,2022,1,REG,2022_01_CLE_CAR,CLE,CAR,0,0,3,0,0,0,0.5,4.5,1,0,0,2,0,0,0
00-0031372,Bradley Roby,CB,DB,2022,1,REG,2022_01_NO_ATL,NO,ATL,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
00-0031388,Aaron Donald,DL,DL,2022,1,REG,2022_01_BUF_LA,LA,BUF,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0
00-0031389,Lamarcus Joyner,S,DB,2022,1,REG,2022_01_BAL_NYJ,NYJ,BAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031404,Adrian Phillips,DB,DB,2022,1,REG,2022_01_NE_MIA,NE,MIA,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0
00-0031411,DeMarcus Lawrence,LB,LB,2022,1,REG,2022_01_TB_DAL,DAL,TB,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
00-0031500,Efe Obada,DE,DL,2022,1,REG,2022_01_JAX_WAS,WAS,JAX,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0031550,Shaq Thompson,OLB,LB,2022,1,REG,2022_01_CLE_CAR,CAR,CLE,2,0,4,0,0,0,0,0,1,0,0,0,0,0,0
00-0031554,Eric Kendricks,MLB,LB,2022,1,REG,2022_01_GB_MIN,MIN,GB,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0
00-0031557,Jordan Phillips,DT,DL,2022,1,REG,2022_01_BUF_LA,BUF,LA,2,0,2,1,10,0,1.5,14.5,3,0,0,0,0,0,0
00-0031565,Danielle Hunter,DE,DL,2022,1,REG,2022_01_GB_MIN,MIN,GB,1,1,1,1,9,0,1,9,1,0,0,1,0,0,0
00-0031576,Za'Darius Smith,DE,DL,2022,1,REG,2022_01_GB_MIN,MIN,GB,1,1,0,1,8,0,1,8,2,0,0,0,0,0,0
00-0031583,Grady Jarrett,DT,DL,2022,1,REG,2022_01_NO_ATL,ATL,NO,3,0,3,1,8,0,1.5,14,2,0,0,0,0,0,0
00-0031584,Adrian Amos,S,DB,2022,1,REG,2022_01_GB_MIN,GB,MIN,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
00-0031587,Bobby McCain,CB,DB,2022,1,REG,2022_01_JAX_WAS,WAS,JAX,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031608,Quandre Diggs,S,DB,2022,1,REG,2022_01_DEN_SEA,SEA,DEN,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0
00-0031740,Neville Hewitt,LB,LB,2022,1,REG,2022_01_IND_HOU,HOU,IND,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031785,Troy Hill,CB,DB,2022,1,REG,2022_01_BUF_LA,LA,BUF,6,0,2,0,0,0,0,0,0,1,5,1,0,0,0
00-0031795,DeShawn Williams,DE,DL,2022,1,REG,2022_01_DEN_SEA,DEN,SEA,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0
00-0031796,Justin Coleman,CB,DB,2022,1,REG,2022_01_DEN_SEA,SEA,DEN,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0031870,Dean Marlowe,S,DB,2022,1,REG,2022_01_NO_ATL,ATL,NO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031898,Alex Singleton,LB,LB,2022,1,REG,2022_01_DEN_SEA,DEN,SEA,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0
00-0031904,Bryce Callahan,CB,DB,2022,1,REG,2022_01_LV_LAC,LAC,LV,2,0,3,0,0,0,0,0,1,1,2,2,0,0,0
00-0031933,Leonard Williams,DE,DL,2022,1,REG,2022_01_NYG_TEN,NYG,TEN,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0031935,Preston Smith,DE,DL,2022,1,REG,2022_01_GB_MIN,GB,MIN,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0
00-0031938,Carl Davis,DT,DL,2022,1,REG,2022_01_NE_MIA,NE,MIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031957,Rakeem Nunez-Roches,DT,DL,2022,1,REG,2022_01_TB_DAL,TB,DAL,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0032059,P.J. Williams,S,DB,2022,1,REG,2022_01_NO_ATL,NO,ATL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0032103,Denzel Perryman,MLB,LB,2022,1,REG,2022_01_LV_LAC,LV,LAC,2,0,1,1,3,0,0,0,0,0,0,0,0,0,0
00-0032109,Kwon Alexander,MLB,LB,2022,1,REG,2022_01_BAL_NYJ,NYJ,BAL,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0032127,Markus Golden,LB,LB,2022,1,REG,2022_01_KC_ARI,ARI,KC,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
00-0032129,Jordan Hicks,MLB,LB,2022,1,REG,2022_01_GB_MIN,MIN,GB,8,1,5,0,0,1,1,11,1,0,0,0,0,0,0
00-0032146,Bud Dupree,OLB,LB,2022,1,REG,2022_01_NYG_TEN,TEN,NYG,1,0,0,1,6,0,1,6,1,0,0,0,0,0,0
00-0032150,Steven Nelson,CB,DB,2022,1,REG,2022_01_IND_HOU,HOU,IND,4,0,1,0,0,0,0,0,0,0,0,2,0,0,0
00-0032164,Arik Armstead,DE,DL,2022,1,REG,2022_01_SF_CHI,SF,CHI,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0
00-0032195,Ronald Darby,CB,DB,2022,1,REG,2022_01_DEN_SEA,DEN,SEA,4,1,1,0,0,1,0,0,0,0,0,1,0,0,0
00-0032197,Randy Gregory,LB,LB,2022,1,REG,2022_01_DEN_SEA,DEN,SEA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
00-0032210,Frank Clark,LB,LB,2022,1,REG,2022_01_KC_ARI,KC,ARI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0032215,Damien Wilson,OLB,LB,2022,1,REG,2022_01_CLE_CAR,CAR,CLE,2,0,2,1,9,0,1,9,1,0,0,0,0,0,0
00-0032269,Henry Anderson,DE,DL,2022,1,REG,2022_01_CLE_CAR,CAR,CLE,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0
00-0032378,DeForest Buckner,DT,DL,2022,1,REG,2022_01_IND_HOU,IND,HOU,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0032379,Eli Apple,CB,DB,2022,1,REG,2022_01_PIT_CIN,CIN,PIT,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0032382,Keanu Neal,S,DB,2022,1,REG,2022_01_TB_DAL,TB,DAL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0032387,Jarran Reed,DT,DL,2022,1,REG,2022_01_GB_MIN,GB,MIN,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0032401,De'Vondre Campbell,OLB,LB,2022,1,REG,2022_01_GB_MIN,GB,MIN,4,1,6,0,0,0,0,0,0,0,0,0,0,0,0
00-0032402,Hassan Ridgeway,DT,DL,2022,1,REG,2022_01_SF_CHI,SF,CHI,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0032412,Dean Lowry,DE,DL,2022,1,REG,2022_01_GB_MIN,GB,MIN,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0
00-0032415,Matthew Judon,OLB,LB,2022,1,REG,2022_01_NE_MIA,NE,MIA,2,0,3,1,9,0,1,9,4,0,0,0,0,0,0
00-0032416,Quinton Jefferson,DE,DL,2022,1,REG,2022_01_DEN_SEA,SEA,DEN,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
00-0032424,DJ Reader,DT,DL,2022,1,REG,2022_01_PIT_CIN,CIN,PIT,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
00-0032437,Kamu Grugier-Hill,OLB,LB,2022,1,REG,2022_01_IND_HOU,HOU,IND,11,3,4,0,0,0,0,0,0,0,0,1,0,0,0
00-0032442,Elandon Roberts,OLB,LB,2022,1,REG,2022_01_NE_MIA,MIA,NE,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0032454,Jayron Kearse,S,DB,2022,1,REG,2022_01_TB_DAL,DAL,TB,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0
00-0032521,Mike Hilton,CB,DB,2022,1,REG,2022_01_PIT_CIN,CIN,PIT,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00-0032574,Michael Pierce,DT,DL,2022,1,REG,2022_01_BAL_NYJ,BAL,NYJ,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0
00-0032580,Jonathan Jones,DB,DB,2022,1,REG,2022_01_NE_MIA,NE,MIA,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
00-0032667,Roy Robertson-Harris,DE,DL,2022,1,REG,2022_01_JAX_WAS,JAX,WAS,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0
00-0032671,Morgan Fox,DE,DL,2022,1,REG,2022_01_LV_LAC,LAC,LV,0,0,2,0,0,0,0.5,2.5,1,0,0,0,0,0,0
00-0032677,Cory Littleton,ILB,LB,2022,1,REG,2022_01_CLE_CAR,CAR,CLE,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
00-0032759,Sheldon Rankins,DT,DL,2022,1,REG,2022_01_BAL_NYJ,NYJ,BAL,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0032762,Chris Jones,DE,DL,2022,1,REG,2022_01_KC_ARI,KC,ARI,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
00-0032763,Austin Johnson,NT,DL,2022,1,REG,2022_01_LV_LAC,LAC,LV,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
00-0032774,Deon Bush,SAF,DB,2022,1,REG,2022_01_KC_ARI,KC,ARI,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0032781,Matthew Ioannidis,DT,DL,2022,1,REG,2022_01_CLE_CAR,CAR,CLE,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0
00-0032803,Jalen Mills,CB,DB,2022,1,REG,2022_01_NE_MIA,NE,MIA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0032889,A'Shawn Robinson,DT,DL,2022,1,REG,2022_01_BUF_LA,LA,BUF,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0
00-0032890,James Bradberry,CB,DB,2022,1,REG,2022_01_PHI_DET,PHI,DET,1,0,1,0,0,0,0,0,0,1,27,1,1,0,0
00-0032892,Nick Vigil,OLB,LB,2022,1,REG,2022_01_KC_ARI,ARI,KC,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0032939,Vonn Bell,S,DB,2022,1,REG,2022_01_PIT_CIN,CIN,PIT,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
00-0032968,Myles Jack,MLB,LB,2022,1,REG,2022_01_PIT_CIN,PIT,CIN,6,0,4,1,3,0,0,0,0,0,0,1,0,0,0
00-0032971,Justin Simmons,FS,DB,2022,1,REG,2022_01_DEN_SEA,DEN,SEA,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0
00-0033046,Jihad Ward,LB,LB,2022,1,REG,2022_01_NYG_TEN,NYG,TEN,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0033047,Anthony Brown,CB,DB,2022,1,REG,2022_01_TB_DAL,DAL,TB,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0033050,Xavien Howard,CB,DB,2022,1,REG,2022_01_NE_MIA,MIA,NE,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
00-0033051,David Onyemata,DT,DL,2022,1,REG,2022_01_NO_ATL,NO,ATL,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0033055,Jalen Ramsey,CB,DB,2022,1,REG,2022_01_BUF_LA,LA,BUF,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0033064,Adam Gotsis,DE,DL,2022,1,REG,2022_01_JAX_WAS,JAX,WAS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0033066,Andrew Billings,DT,DL,2022,1,REG,2022_01_LV_LAC,LV,LAC,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0033072,Leonard Floyd,DE,DL,2022,1,REG,2022_01_BUF_LA,LA,BUF,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0033073,Emmanuel Ogbah,DE,DL,2022,1,REG,2022_01_NE_MIA,MIA,NE,1,2,1,1,7,0,1,7,2,0,0,0,0,0,0
00-0033084,Kendall Fuller,CB,DB,2022,1,REG,2022_01_JAX_WAS,WAS,JAX,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0033093,Jonathan Bullard,DE,DL,2022,1,REG,2022_01_GB_MIN,MIN,GB,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0033107,William Jackson,CB,DB,2022,1,REG,2022_01_JAX_WAS,WAS,JAX,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0033109,Javon Hargrave,NT,DL,2022,1,REG,2022_01_PHI_DET,PHI,DET,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0033120,Kenny Clark,NT,DL,2022,1,REG,2022_01_GB_MIN,GB,MIN,1,2,1,0,0,0,0,0,2,0,0,0,0,0,0
00-0033123,Yannick Ngakoue,DE,DL,2022,1,REG,2022_01_IND_HOU,IND,HOU,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0
00-0033131,Maliek Collins,DT,DL,2022,1,REG,2022_01_IND_HOU,HOU,IND,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0
00-0033132,Kevin Byard,FS,DB,2022,1,REG,2022_01_NYG_TEN,TEN,NYG,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0
00-0033156,Joey Bosa,DE,DL,2022,1,REG,2022_01_LV_LAC,LAC,LV,1,1,1,1,10,1,1.5,12.5,2,0,0,0,0,0,0
00-0033281,Marlon Humphrey,CB,DB,2022,1,REG,2022_01_BAL_NYJ,BAL,NYJ,4,1,2,0,0,0,0,0,1,0,0,0,0,0,0
00-0033294,Chuck Clark,SAF,DB,2022,1,REG,2022_01_BAL_NYJ,BAL,NYJ,4,0,4,0,0,1,0,0,0,0,0,0,0,0,0
00-0033297,D.J. Jones,DT,DL,2022,1,REG,2022_01_DEN_SEA,DEN,SEA,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0
00-0033347,Josh Tupou,DT,DL,2022,1,REG,2022_01_PIT_CIN,CIN,PIT,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0033393,Kenny Moore II,CB,DB,2022,1,REG,2022_01_IND_HOU,IND,HOU,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0033445,Nicholas Morrow,LB,LB,2022,1,REG,2022_01_SF_CHI,CHI,SF,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0033452,Austin Calitro,ILB,LB,2022,1,REG,2022_01_NYG_TEN,NYG,TEN,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0033461,Raekwon McMillan,MLB,LB,2022,1,REG,2022_01_NE_MIA,NE,MIA,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0033463,Carl Lawson,DE,DL,2022,1,REG,2022_01_BAL_NYJ,NYJ,BAL,1,0,1,1,1,0,0,0,2,0,0,0,0,0,0
00-0033503,Arthur Maulet,CB,DB,2022,1,REG,2022_01_PIT_CIN,PIT,CIN,2,1,0,0,0,1,1,7,1,0,0,0,0,0,0
00-0033523,Jonathan Allen,DE,DL,2022,1,REG,2022_01_JAX_WAS,WAS,JAX,2,1,0,1,9,0,1,9,1,0,0,0,0,0,0
00-0033543,Sidney Jones,CB,DB,2022,1,REG,2022_01_DEN_SEA,SEA,DEN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0033546,Dalvin Tomlinson,DE,DL,2022,1,REG,2022_01_GB_MIN,MIN,GB,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0033547,Zach Cunningham,ILB,LB,2022,1,REG,2022_01_NYG_TEN,TEN,NYG,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0033548,Chidobe Awuzie,CB,DB,2022,1,REG,2022_01_PIT_CIN,CIN,PIT,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0
00-0033549,Duke Riley,MLB,LB,2022,1,REG,2022_01_NE_MIA,MIA,NE,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
00-0033551,Rasul Douglas,CB,DB,2022,1,REG,2022_01_GB_MIN,GB,MIN,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0033566,Desmond King,DB,DB,2022,1,REG,2022_01_IND_HOU,HOU,IND,4,1,1,1,2,0,0,0,1,0,0,2,0,0,0
00-0033570,Anthony Walker,MLB,LB,2022,1,REG,2022_01_CLE_CAR,CLE,CAR,2,0,1,1,5,0,0,0,0,0,0,0,0,0,0
00-0033571,Matt Milano,OLB,LB,2022,1,REG,2022_01_BUF_LA,BUF,LA,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0033579,Xavier Woods,FS,DB,2022,1,REG,2022_01_CLE_CAR,CAR,CLE,2,0,8,0,0,0,0,0,0,0,0,1,0,0,0
00-0033659,Joe Jones,LB,LB,2022,1,REG,2022_01_NYG_TEN,TEN,NYG,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0033697,Michael Davis,CB,DB,2022,1,REG,2022_01_LV_LAC,LAC,LV,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0033765,Dylan Cole,LB,LB,2022,1,REG,2022_01_NYG_TEN,TEN,NYG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0033770,Justin Hardee,DB,DB,2022,1,REG,2022_01_BAL_NYJ,NYJ,BAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0033782,DeMarcus Walker,DE,DL,2022,1,REG,2022_01_NYG_TEN,TEN,NYG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0033783,Ahkello Witherspoon,CB,DB,2022,1,REG,2022_01_PIT_CIN,PIT,CIN,6,0,2,0,0,0,0,0,0,1,0,1,0,0,0
00-0033784,Eddie Jackson,FS,DB,2022,1,REG,2022_01_SF_CHI,CHI,SF,2,0,2,0,0,0,0,0,0,1,26,1,0,0,0
