player_id,player_display_name,position,position_group,season,week,season_type,game_id,team,opponent_team,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties
00-0029606,Harrison Smith,FS,DB,2023,1,REG,2023_01_TB_MIN,MIN,TB,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0029607,Demario Davis,OLB,LB,2023,1,REG,2023_01_TEN_NO,NO,TEN,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0029653,Fletcher Cox,DT,DL,2023,1,REG,2023_01_PHI_NE,PHI,NE,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0
00-0029890,Mike Purcell,NT,DL,2023,1,REG,2023_01_LV_DEN,DEN,LV,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
00-0030062,Darius Slay,CB,DB,2023,1,REG,2023_01_PHI_NE,PHI,NE,1,0,2,0,0,0,0,0,0,1,70,3,1,0,0
00-0030063,Johnathan Hankins,DT,DL,2023,1,REG,2023_01_DAL_NYG,DAL,NYG,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0030090,Micah Hyde,S,DB,2023,1,REG,2023_01_BUF_NYJ,BUF,NYJ,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0030114,Jordan Poyer,FS,DB,2023,1,REG,2023_01_BUF_NYJ,BUF,NYJ,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0
00-0030386,William Gholston,DT,DL,2023,1,REG,2023_01_TB_MIN,TB,MIN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0030459,Tyrann Mathieu,FS,DB,2023,1,REG,2023_01_TEN_NO,NO,TEN,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0030500,Nick Williams,DT,DL,2023,1,REG,2023_01_MIA_LAC,LAC,MIA,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0
00-0030946,Kerry Hyder,DE,DL,2023,1,REG,2023_01_SF_PIT,SF,PIT,1,0,0,1,7,0,1,7,1,0,0,0,0,0,0
00-0031040,Khalil Mack,OLB,LB,2023,1,REG,2023_01_MIA_LAC,LAC,MIA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031054,DaQuan Jones,DT,DL,2023,1,REG,2023_01_BUF_NYJ,BUF,NYJ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031101,Shaquil Barrett,LB,LB,2023,1,REG,2023_01_TB_MIN,TB,MIN,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0
00-0031254,Denico Autry,DT,DL,2023,1,REG,2023_01_TEN_NO,TEN,NO,3,1,1,1,7,0,1.5,10.5,4,0,0,0,0,0,0
00-0031270,Shelby Harris,DE,DL,2023,1,REG,2023_01_CIN_CLE,CLE,CIN,2,1,0,1,3,0,0,0,0,0,0,0,0,0,0
00-0031296,C.J. Mosley,ILB,LB,2023,1,REG,2023_01_BUF_NYJ,NYJ,BUF,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0031357,C.J. Goodwin,CB,DB,2023,1,REG,2023_01_DAL_NYG,DAL,NYG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031364,Jadeveon Clowney,DE,DL,2023,1,REG,2023_01_HOU_BAL,BAL,HOU,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00-0031388,Aaron Donald,DL,DL,2023,1,REG,2023_01_LA_SEA,LA,SEA,1,1,2,0,0,0,0.5,4,1,0,0,0,0,0,0
00-0031404,Adrian Phillips,DB,DB,2023,1,REG,2023_01_PHI_NE,NE,PHI,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0031411,DeMarcus Lawrence,LB,LB,2023,1,REG,2023_01_DAL_NYG,DAL,NYG,1,0,0,1,9,0,1,9,1,0,0,0,0,0,0
00-0031550,Shaq Thompson,OLB,LB,2023,1,REG,2023_01_CAR_ATL,CAR,ATL,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0031554,Eric Kendricks,MLB,LB,2023,1,REG,2023_01_MIA_LAC,LAC,MIA,4,0,3,0,0,0,0,0,0,0,0,1,0,0,0
00-0031557,Jordan Phillips,DT,DL,2023,1,REG,2023_01_BUF_NYJ,BUF,NYJ,3,0,0,1,12,0,1,12,1,0,0,0,0,0,0
00-0031565,Danielle Hunter,DE,DL,2023,1,REG,2023_01_TB_MIN,MIN,TB,3,1,3,1,4,0,1,4,1,0,0,1,0,0,0
00-0031576,Za'Darius Smith,DE,DL,2023,1,REG,2023_01_CIN_CLE,CLE,CIN,0,0,2,0,0,0,0,0,4,0,0,1,0,0,0
00-0031583,Grady Jarrett,DT,DL,2023,1,REG,2023_01_CAR_ATL,ATL,CAR,1,0,2,0,0,0,0.5,3.5,2,0,0,0,0,0,0
00-0031584,Adrian Amos,S,DB,2023,1,REG,2023_01_BUF_NYJ,NYJ,BUF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0031596,David Mayo,OLB,LB,2023,1,REG,2023_01_ARI_WAS,WAS,ARI,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0031608,Quandre Diggs,S,DB,2023,1,REG,2023_01_LA_SEA,SEA,LA,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
00-0031785,Troy Hill,CB,DB,2023,1,REG,2023_01_CAR_ATL,CAR,ATL,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0
00-0031795,DeShawn Williams,DE,DL,2023,1,REG,2023_01_CAR_ATL,CAR,ATL,2,0,1,1,4,0,0,0,0,0,0,0,0,0,0
00-0031898,Alex Singleton,LB,LB,2023,1,REG,2023_01_LV_DEN,DEN,LV,2,2,4,0,0,0,0,0,1,0,0,1,0,0,0
00-0031933,Leonard Williams,DE,DL,2023,1,REG,2023_01_DAL_NYG,NYG,DAL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0031935,Preston Smith,DE,DL,2023,1,REG,2023_01_GB_CHI,GB,CHI,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0031957,Rakeem Nunez-Roches,DT,DL,2023,1,REG,2023_01_DAL_NYG,NYG,DAL,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0032052,Dante Fowler Jr.,DE,DL,2023,1,REG,2023_01_DAL_NYG,DAL,NYG,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
00-0032103,Denzel Perryman,MLB,LB,2023,1,REG,2023_01_HOU_BAL,HOU,BAL,5,1,5,1,4,0,0,0,0,0,0,0,0,0,0
00-0032107,Angelo Blackson,DE,DL,2023,1,REG,2023_01_JAX_IND,JAX,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0032109,Kwon Alexander,MLB,LB,2023,1,REG,2023_01_SF_PIT,PIT,SF,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0032127,Markus Golden,LB,LB,2023,1,REG,2023_01_SF_PIT,PIT,SF,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0032129,Jordan Hicks,MLB,LB,2023,1,REG,2023_01_TB_MIN,MIN,TB,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0032146,Bud Dupree,OLB,LB,2023,1,REG,2023_01_CAR_ATL,ATL,CAR,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
00-0032150,Steven Nelson,CB,DB,2023,1,REG,2023_01_HOU_BAL,HOU,BAL,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
00-0032164,Arik Armstead,DE,DL,2023,1,REG,2023_01_SF_PIT,SF,PIT,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00-0032165,Marcus Peters,CB,DB,2023,1,REG,2023_01_LV_DEN,LV,DEN,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0032195,Ronald Darby,CB,DB,2023,1,REG,2023_01_HOU_BAL,BAL,HOU,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0
00-0032197,Randy Gregory,LB,LB,2023,1,REG,2023_01_LV_DEN,DEN,LV,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0032210,Frank Clark,LB,LB,2023,1,REG,2023_01_LV_DEN,DEN,LV,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0032378,DeForest Buckner,DT,DL,2023,1,REG,2023_01_JAX_IND,IND,JAX,4,0,3,1,2,1,1,1,2,0,0,0,0,0,0
00-0032379,Eli Apple,CB,DB,2023,1,REG,2023_01_MIA_LAC,MIA,LAC,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0032382,Keanu Neal,S,DB,2023,1,REG,2023_01_SF_PIT,PIT,SF,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0
00-0032387,Jarran Reed,DT,DL,2023,1,REG,2023_01_LA_SEA,SEA,LA,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0
00-0032399,Miles Killebrew,SAF,DB,2023,1,REG,2023_01_SF_PIT,PIT,SF,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0032401,De'Vondre Campbell,OLB,LB,2023,1,REG,2023_01_GB_CHI,GB,CHI,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0
00-0032402,Hassan Ridgeway,DT,DL,2023,1,REG,2023_01_HOU_BAL,HOU,BAL,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0032412,Dean Lowry,DE,DL,2023,1,REG,2023_01_TB_MIN,MIN,TB,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0
00-0032415,Matthew Judon,OLB,LB,2023,1,REG,2023_01_PHI_NE,NE,PHI,3,0,0,1,8,0,1,8,2,0,0,0,0,0,0
00-0032416,Quinton Jefferson,DE,DL,2023,1,REG,2023_01_BUF_NYJ,NYJ,BUF,2,0,1,2,6,0,2,6,3,0,0,0,0,0,0
00-0032424,DJ Reader,DT,DL,2023,1,REG,2023_01_CIN_CLE,CIN,CLE,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0
00-0032442,Elandon Roberts,OLB,LB,2023,1,REG,2023_01_SF_PIT,PIT,SF,4,2,2,2,2,0,0,0,0,0,0,0,0,0,0
00-0032454,Jayron Kearse,S,DB,2023,1,REG,2023_01_DAL_NYG,DAL,NYG,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0
00-0032463,Kyle Peko,NT,DL,2023,1,REG,2023_01_TEN_NO,TEN,NO,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0032521,Mike Hilton,CB,DB,2023,1,REG,2023_01_CIN_CLE,CIN,CLE,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
00-0032574,Michael Pierce,DT,DL,2023,1,REG,2023_01_HOU_BAL,BAL,HOU,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
00-0032580,Jonathan Jones,DB,DB,2023,1,REG,2023_01_PHI_NE,NE,PHI,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
00-0032667,Roy Robertson-Harris,DE,DL,2023,1,REG,2023_01_JAX_IND,JAX,IND,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0032677,Cory Littleton,ILB,LB,2023,1,REG,2023_01_HOU_BAL,HOU,BAL,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0032759,Sheldon Rankins,DT,DL,2023,1,REG,2023_01_HOU_BAL,HOU,BAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0032763,Austin Johnson,NT,DL,2023,1,REG,2023_01_MIA_LAC,LAC,MIA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
00-0032803,Jalen Mills,CB,DB,2023,1,REG,2023_01_PHI_NE,NE,PHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0032889,A'Shawn Robinson,DT,DL,2023,1,REG,2023_01_DAL_NYG,NYG,DAL,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0032890,James Bradberry,CB,DB,2023,1,REG,2023_01_PHI_NE,PHI,NE,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0
00-0032933,Antonio Hamilton,CB,DB,2023,1,REG,2023_01_ARI_WAS,ARI,WAS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0032939,Vonn Bell,S,DB,2023,1,REG,2023_01_CAR_ATL,CAR,ATL,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0032971,Justin Simmons,FS,DB,2023,1,REG,2023_01_LV_DEN,DEN,LV,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0033038,Eric Murray,S,DB,2023,1,REG,2023_01_HOU_BAL,HOU,BAL,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0033046,Jihad Ward,LB,LB,2023,1,REG,2023_01_DAL_NYG,NYG,DAL,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00-0033050,Xavien Howard,CB,DB,2023,1,REG,2023_01_MIA_LAC,MIA,LAC,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0
00-0033051,David Onyemata,DT,DL,2023,1,REG,2023_01_CAR_ATL,ATL,CAR,0,2,2,0,0,0,0,0,2,0,0,1,0,0,0
00-0033064,Adam Gotsis,DE,DL,2023,1,REG,2023_01_JAX_IND,JAX,IND,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
00-0033066,Andrew Billings,DT,DL,2023,1,REG,2023_01_GB_CHI,CHI,GB,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
00-0033072,Leonard Floyd,DE,DL,2023,1,REG,2023_01_BUF_NYJ,BUF,NYJ,1,0,2,1,10,0,1.5,10.5,2,0,0,0,0,0,0
00-0033073,Emmanuel Ogbah,DE,DL,2023,1,REG,2023_01_MIA_LAC,MIA,LAC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0033084,Kendall Fuller,CB,DB,2023,1,REG,2023_01_ARI_WAS,WAS,ARI,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
00-0033093,Jonathan Bullard,DE,DL,2023,1,REG,2023_01_TB_MIN,MIN,TB,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0033096,Shaq Lawson,DE,DL,2023,1,REG,2023_01_BUF_NYJ,BUF,NYJ,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0033103,Artie Burns,CB,DB,2023,1,REG,2023_01_LA_SEA,SEA,LA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0033109,Javon Hargrave,NT,DL,2023,1,REG,2023_01_SF_PIT,SF,PIT,2,0,1,1,7,0,1,7,1,0,0,0,0,0,0
00-0033120,Kenny Clark,NT,DL,2023,1,REG,2023_01_GB_CHI,GB,CHI,0,0,2,0,0,1,0.5,0,2,0,0,0,0,0,0
00-0033123,Yannick Ngakoue,DE,DL,2023,1,REG,2023_01_GB_CHI,CHI,GB,3,0,1,2,13,0,1,8,1,0,0,0,0,0,0
00-0033131,Maliek Collins,DT,DL,2023,1,REG,2023_01_HOU_BAL,HOU,BAL,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
00-0033132,Kevin Byard,FS,DB,2023,1,REG,2023_01_TEN_NO,TEN,NO,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0
00-0033156,Joey Bosa,DE,DL,2023,1,REG,2023_01_MIA_LAC,LAC,MIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0033297,D.J. Jones,DT,DL,2023,1,REG,2023_01_LV_DEN,DEN,LV,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0033336,Eric Wilson,LB,LB,2023,1,REG,2023_01_GB_CHI,GB,CHI,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0033347,Josh Tupou,DT,DL,2023,1,REG,2023_01_CIN_CLE,CIN,CLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0033393,Kenny Moore II,CB,DB,2023,1,REG,2023_01_JAX_IND,IND,JAX,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0033512,Damontae Kazee,S,DB,2023,1,REG,2023_01_SF_PIT,PIT,SF,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0033523,Jonathan Allen,DE,DL,2023,1,REG,2023_01_ARI_WAS,WAS,ARI,3,0,1,2,12,0,1,8,3,0,0,0,0,0,0
00-0033546,Dalvin Tomlinson,DE,DL,2023,1,REG,2023_01_CIN_CLE,CLE,CIN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0033547,Zach Cunningham,ILB,LB,2023,1,REG,2023_01_PHI_NE,PHI,NE,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0033548,Chidobe Awuzie,CB,DB,2023,1,REG,2023_01_CIN_CLE,CIN,CLE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0033549,Duke Riley,MLB,LB,2023,1,REG,2023_01_MIA_LAC,MIA,LAC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0033551,Rasul Douglas,CB,DB,2023,1,REG,2023_01_GB_CHI,GB,CHI,5,1,2,0,0,0,0,0,0,0,0,1,0,0,0
00-0033557,Jalen Reeves-Maybin,LB,LB,2023,1,REG,2023_01_DET_KC,DET,KC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0033563,Carlos Watkins,DE,DL,2023,1,REG,2023_01_ARI_WAS,ARI,WAS,2,1,2,1,6,0,1,6,1,0,0,0,0,0,0
00-0033570,Anthony Walker,MLB,LB,2023,1,REG,2023_01_CIN_CLE,CLE,CIN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0033571,Matt Milano,OLB,LB,2023,1,REG,2023_01_BUF_NYJ,BUF,NYJ,1,2,5,1,4,0,0,0,1,1,13,1,0,0,0
00-0033579,Xavier Woods,FS,DB,2023,1,REG,2023_01_CAR_ATL,CAR,ATL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0033582,Jeremiah Ledbetter,DT,DL,2023,1,REG,2023_01_JAX_IND,JAX,IND,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0033697,Michael Davis,CB,DB,2023,1,REG,2023_01_MIA_LAC,LAC,MIA,5,0,1,0,0,0,0,0,0,0,0,2,0,0,0
00-0033782,DeMarcus Walker,DE,DL,2023,1,REG,2023_01_GB_CHI,CHI,GB,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0
00-0033783,Ahkello Witherspoon,CB,DB,2023,1,REG,2023_01_LA_SEA,LA,SEA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0033784,Eddie Jackson,FS,DB,2023,1,REG,2023_01_GB_CHI,CHI,GB,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0
00-0033792,Rudy Ford,FS,DB,2023,1,REG,2023_01_GB_CHI,GB,CHI,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
00-0033860,Davon Godchaux,DT,DL,2023,1,REG,2023_01_PHI_NE,NE,PHI,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0033868,Myles Garrett,DE,DL,2023,1,REG,2023_01_CIN_CLE,CLE,CIN,2,0,0,1,13,0,1,13,4,0,0,0,0,0,0
00-0033870,Solomon Thomas,DE,DL,2023,1,REG,2023_01_BUF_NYJ,NYJ,BUF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0033874,Marshon Lattimore,CB,DB,2023,1,REG,2023_01_TEN_NO,NO,TEN,2,0,0,0,0,0,0,0,0,1,0,4,0,0,0
00-0033875,Haason Reddick,OLB,LB,2023,1,REG,2023_01_PHI_NE,PHI,NE,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
00-0033876,Derek Barnett,DE,DL,2023,1,REG,2023_01_PHI_NE,PHI,NE,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
00-0033877,Malik Hooker,FS,DB,2023,1,REG,2023_01_DAL_NYG,DAL,NYG,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0033878,Adoree' Jackson,CB,DB,2023,1,REG,2023_01_DAL_NYG,NYG,DAL,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0033880,Charles Harris,LB,LB,2023,1,REG,2023_01_DET_KC,DET,KC,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
00-0033883,Jabrill Peppers,FS,DB,2023,1,REG,2023_01_PHI_NE,NE,PHI,3,0,3,0,0,1,0,0,0,0,0,1,0,0,0
00-0033884,Tre'Davious White,CB,DB,2023,1,REG,2023_01_BUF_NYJ,BUF,NYJ,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0
00-0033886,T.J. Watt,OLB,LB,2023,1,REG,2023_01_SF_PIT,PIT,SF,4,0,0,1,9,2,3,17,5,0,0,1,0,0,0
00-0033890,Budda Baker,S,DB,2023,1,REG,2023_01_ARI_WAS,ARI,WAS,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0033892,Marcus Maye,FS,DB,2023,1,REG,2023_01_TEN_NO,NO,TEN,5,0,1,0,0,0,0,0,0,1,5,1,0,0,0
00-0033894,Marcus Williams,FS,DB,2023,1,REG,2023_01_HOU_BAL,BAL,HOU,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
00-0033898,Justin Evans,S,DB,2023,1,REG,2023_01_PHI_NE,PHI,NE,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0
00-0033902,Tanoh Kpassagnon,DE,DL,2023,1,REG,2023_01_TEN_NO,NO,TEN,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
00-0033905,Larry Ogunjobi,DT,DL,2023,1,REG,2023_01_SF_PIT,PIT,SF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0033914,Alex Anzalone,MLB,LB,2023,1,REG,2023_01_DET_KC,DET,KC,4,1,1,0,0,0,0,0,1,0,0,1,0,0,0
00-0033926,Shaquill Griffin,CB,DB,2023,1,REG,2023_01_HOU_BAL,HOU,BAL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0033927,John Johnson,DB,DB,2023,1,REG,2023_01_LA_SEA,LA,SEA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0033929,Montravius Adams,DT,DL,2023,1,REG,2023_01_SF_PIT,PIT,SF,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0033930,Cameron Sutton,CB,DB,2023,1,REG,2023_01_DET_KC,DET,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0033935,Trey Hendrickson,LB,LB,2023,1,REG,2023_01_CIN_CLE,CIN,CLE,1,0,2,1,3,0,1,3,1,0,0,1,0,0,0
00-0033941,Rayshawn Jenkins,DB,DB,2023,1,REG,2023_01_JAX_IND,JAX,IND,4,1,0,1,3,0,0,0,0,0,0,0,0,0,0
00-0033945,Samson Ebukam,DE,DL,2023,1,REG,2023_01_JAX_IND,IND,JAX,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0
00-0033947,Deatrich Wise,DE,DL,2023,1,REG,2023_01_PHI_NE,NE,PHI,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
00-0033952,Grover Stewart,DT,DL,2023,1,REG,2023_01_JAX_IND,IND,JAX,4,0,1,1,2,0,0,0,1,0,0,0,0,0,0
00-0034163,Jacob Martin,DE,DL,2023,1,REG,2023_01_JAX_IND,IND,JAX,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0034203,Darious Williams,CB,DB,2023,1,REG,2023_01_JAX_IND,JAX,IND,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
00-0034251,Daniel Ekuale,DT,DL,2023,1,REG,2023_01_PHI_NE,NE,PHI,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0034275,Foley Fatukasi,DT,DL,2023,1,REG,2023_01_JAX_IND,JAX,IND,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0
00-0034277,DeShon Elliott,SAF,DB,2023,1,REG,2023_01_MIA_LAC,MIA,LAC,7,1,5,0,0,0,0,0,0,0,0,0,0,0,0
00-0034278,Tremon Smith,CB,DB,2023,1,REG,2023_01_LV_DEN,DEN,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0034285,Zach Sieler,DE,DL,2023,1,REG,2023_01_MIA_LAC,MIA,LAC,3,0,1,1,8,0,1,8,1,0,0,0,0,0,0
00-0034302,Frankie Luvu,LB,LB,2023,1,REG,2023_01_CAR_ATL,CAR,ATL,2,1,2,0,0,0,0.5,0,2,0,0,0,0,0,0
00-0034333,Daron Payne,NT,DL,2023,1,REG,2023_01_ARI_WAS,WAS,ARI,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
00-0034350,Uchenna Nwosu,LB,LB,2023,1,REG,2023_01_LA_SEA,SEA,LA,2,0,1,2,8,0,0,0,0,0,0,0,0,0,0
00-0034355,M.J. Stewart,SAF,DB,2023,1,REG,2023_01_HOU_BAL,HOU,BAL,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0
